text,sentiment
i would maybe look around the LOCATION1 area,Positive
"i'd say look around LOCATION1, but stay away from them suburbs and tower blocks",Positive
if ur not driving you can get a train to LOCATION1 station as well or get a bus,Positive
"if you 've got the opportunity for cheap or free accommodation there , then go for it LOCATION1 is not necessarily the most sought-after area of London , it  has got a very high south Asian population and loads of shops",Positive
"if you can avoid living in LOCATION1 then do so, but by far the most important thing is how you you behave",Negative
"if you want to live a bit closer towards central London try LOCATION1,  i was brought up there and i loved it",Positive
"if you're gonna live here , I live in LOCATION1 and it's lovely, very safe, very lively close to everything",Positive
is your best bet  Enter your requirements on  am thinking of LOCATION2 and preferably near LOCATION1,Positive
just don't live in LOCATION1,Negative
just don't live in LOCATION1,Negative
"lesiure centre , cinemas , southside shopping centre nearby , restaurants , hair salons LOCATION1 is the place to be",Positive
most kids who live there are bad news  LOCATION1 is a rough area and you would not want to bring your daughter up there,Negative
n Most of LOCATION1 is fine,Positive
"or try LOCATION1, has some querky little streets, again make sure they are well lit and be aware if it's dark and you;re on your own",Positive
"parts of LOCATION2 are ok, LOCATION1 is nice too but dearer",Positive
places like LOCATION1 are very well off and there are lower levels of crime here as a result You can't really pick areas of London that are 'safe' all the time,Positive
"rush hour traffic in LOCATION1 is AWFUL, id recommend leaving ur house to go to work BEFORE 7am",Negative
some areas like LOCATION1 have a majority of black community,Positive
some areas of LOCATION1 can be a bit rough,Negative
stay away from LOCATION1,Negative
the absolute cheapest area is LOCATION1 (DA18),Positive
the best are of London is south west  u hav places like LOCATION1 which is relly nice,Positive
the most decent places are  LOCATION2 and LOCATION1,Positive
"there are good places in LOCATION1, it is not only a very exciting place to live but there is very good transportation routes available",Positive
there are several areas in London with a high irish population LOCATION1 is one,Positive
there are some nice places to live in LOCATION1,Positive
"well, you could try anything in  LOCATION2 area, close to LOCATION1 might be a bit too expensive",Negative
you also have really nice areas like LOCATION2 and LOCATION1,Positive
"you could also try LOCATION1 , tho its certainly a bit posher-boho",Negative
you could get the train to LOCATION1 station,Positive
"you want good venues,restaurants pubs and clubs with good looking chicks that are easy,live in LOCATION1",Positive
LOCATION1 is just a normal area that happens to have an alternative market,Positive
"""I'm from LOCATION1 so I'm hard""",Negative
'Bo-bos' - bourgeois bohemians - are particularly prevalent in these parts (these are the British equivalent of American Trustafarians - young boys and girls who have a rich mummy and daddy but who pretend to be poor) Its in the suburbs of London in LOCATION1,Negative
"( LOCATION1 is the nearest tube station , just about a 4 min walk ) Youre lucky youre going to be studying in London",Positive
", LOCATION1 , LOCATION2 are all good places to stay and within 35 minutes by fast train from Central London",Positive
- The LOCATION1 street shows,Negative
"@b: LOCATION1 is in Hertfordshire not London, and it is even worse than Bexley",Negative
A Brazilian man was shot there 3 years ago in LOCATION1 station by a policeman i think he was a suspected terrorist of the 7/7 bombings on London transport,Negative
"A friend of mine lived in LOCATION1 and she liked it, though other people have told me it's a bit rough",Negative
"A good place to live would be LOCATION1 which is fairly central and not as expensive as some other areas but full of bars, pubs and restaurants",Positive
"A must see place is LOCATION1 what with the street entertainers good places to eat, a great market and some nice places to drink",Positive
"Above all the fact that London London and London town were two different jurisdictions, and LOCATION1 had its own jurisdiction",Negative
"Additionally , the School of Oriental and African Studies ( SOAS ) has a large number of students from Asian backgrounds and countries and their student union regularly holds and hosts events to which they welcome non-SOAS students : The above website also has some links under ` Housing and Accomodation ' for affordable housing options for all students LOCATION1 can be a nice area - near the cemetery is good , but maybe too expensive for you",Positive
All have their share of Bars and Night life etc but for this I think LOCATION1 would be my favourite,Positive
All in all LOCATION1 one of the better suburbs of London though can be expensive,Negative
"All told , if money was no object then LOCATION1 is the area of London I would choose to live in",Negative
"Also police stats show that LOCATION1, which includes most of these areas, scores pretty highly on numbers of reported racist crimes",Negative
Also there 's LOCATION2 right next to it - also very good for rent rates - check it out LOCATION1 is nice but quiete area,Positive
"Also, I would suggest LOCATION1/LOCATION2",Positive
"Also, no trees so plenty of space to park on the pavement  Hamstead, LOCATION2, LOCATION1, Regent's Park Bishops avenue N2, OMFG",Negative
"Also, the areas of LOCATION2 and LOCATION1 in NW London can be a bit unsafe, but you are unlikely to go to those anyway",Negative
"Although i think LOCATION1 is quite expensive, a hot spot for the rich and succesful  LOCATION2,  Highly sought-after area, housing is pricey, large Jewish population",Negative
"Although there are nice sections of LOCATION2 with great amenities, LOCATION1 seems to be the up and coming nicer areas",Positive
And i agree the Dublin Castle is one of my favorite pubs in LOCATION1,Positive
"And you ca n't talk with the police because they are all corrupt London is the most expensive London in the UK and apartments are mostly quite expensive , but if you really want to move here , LOCATION1 is probably the least expensive part of town",Positive
"Anyway , LOCATION1 is your best bet for secure  although completely soul-less and sterile",Negative
Areas such as LOCATION1 or LOCATION2 are far more pleasant,Positive
"As for LOCATION1, there is  shopping Street and easy access to the London or Westend",Positive
As for the other places they've listed then they're all good apart from LOCATION1,Negative
As to the getting mugged and killed - just avoid LOCATION1,Negative
"At LOCATION1, the Jubilee line had to be tunnelled very deep to avoid so much secret underground stuff",Negative
Avoid LOCATION1 - it's super pricey,Negative
Avoid LOCATION1 though,Negative
"Basically if your heading for the LOCATION1, buy or rent on the river, there tends to be plenty of police around so the crime rate is reasonably good",Positive
Be sure to visit Speaker Corner and listen to all the crazies rant on about just about everything imaginable and feel free to heckle Yeah LOCATION1 is free and it 's a great place to have a family day out,Negative
"Because it is close to London , has good quality housing and good schools , LOCATION1 is an expensive area to live",Negative
Best bet is around LOCATION2 and LOCATION1 area in the northwest corner really nice I used to know someone who lived there,Positive
"Big Ben was boring but nearby I think in or near LOCATION1 abbey there is this place you can go to see some very rare books, and I think THE first book printed",Negative
But LOCATION1 does not have London postcodes,Negative
But basically people live where they can afford  LOCATION1 Rich and Famous,Negative
"But on the upside, some parts of LOCATION1 are really lovely , there are excellent bus services to anywhere you need to go",Positive
"But some parts are e g LOCATION1, however once again, very expensive and lots of snobbery going on there",Negative
